sensor,date,measurement
temperature,2023-04-25 13:53:31.766069,E5
humidity,2023-04-25 13:53:31.766070,69
weight,2023-04-25 13:53:31.766074,76
light,2023-04-25 13:53:31.766075,1226
light,2023-04-25 13:53:31.766079,1538
humidity,2023-04-25 13:53:31.766081,72
humidity,2023-04-25 13:53:31.766083,89
light,2023-04-25 13:53:31.766084,1345
light,2023-04-25 13:53:31.766086,3018
light,2023-04-25 13:53:31.766088,220
weight,2023-04-25 13:53:31.766090,164
humidity,2023-04-25 13:53:31.766092,91
humidity,2023-04-25 13:53:31.766094,72
temperature,2023-04-25 13:53:31.766095,185
weight,2023-04-25 13:53:31.766097,140
temperature,2023-04-25 13:53:31.766154,93
humidity,2023-04-25 13:53:31.766157,33
humidity,2023-04-25 13:53:31.766159,E7
humidity,2023-04-25 13:53:31.766160,73
light,2023-04-25 13:53:31.766162,5012
temperature,2023-04-25 13:53:31.766164,191
temperature,2023-04-25 13:53:31.766166,142
humidity,2023-04-25 13:53:31.766167,48
light,2023-04-25 13:53:31.766169,615
weight,2023-04-25 13:53:31.766171,46
temperature,2023-04-25 13:53:31.766175,194
weight,2023-04-25 13:53:31.766176,167
weight,2023-04-25 13:53:31.766178,106
temperature,2023-04-25 13:53:31.766180,85
light,2023-04-25 13:53:31.766182,3564
humidity,2023-04-25 13:53:31.766184,48
light,2023-04-25 13:53:31.766186,1519
light,2023-04-25 13:53:31.766187,220
humidity,2023-04-25 13:53:31.766189,92
weight,2023-04-25 13:53:31.766191,190
temperature,2023-04-25 13:53:31.766193,51
humidity,2023-04-25 13:53:31.766195,40
humidity,2023-04-25 13:53:31.766196,69
temperature,2023-04-25 13:53:31.766198,70
light,2023-04-25 13:53:31.766200,2766
weight,2023-04-25 13:53:31.766202,38
weight,2023-04-25 13:53:31.766204,123
temperature,2023-04-25 13:53:31.766206,95
weight,2023-04-25 13:53:31.766207,E0
light,2023-04-25 13:53:31.766209,1757
humidity,2023-04-25 13:53:31.766211,65
humidity,2023-04-25 13:53:31.766213,E0
humidity,2023-04-25 13:53:31.766214,30
weight,2023-04-25 13:53:31.766225,60
weight,2023-04-25 13:53:31.766227,122
light,2023-04-25 13:53:31.766228,5800
humidity,2023-04-25 13:53:31.766230,9
light,2023-04-25 13:53:31.766232,3580
humidity,2023-04-25 13:53:31.766253,44
weight,2023-04-25 13:53:31.766259,13
humidity,2023-04-25 13:53:31.766262,49
light,2023-04-25 13:53:31.766264,930
humidity,2023-04-25 13:53:31.766266,34
temperature,2023-04-25 13:53:31.766268,63
temperature,2023-04-25 13:53:31.766270,135
temperature,2023-04-25 13:53:31.766272,E5
weight,2023-04-25 13:53:31.766273,E3
light,2023-04-25 13:53:31.766275,4089
temperature,2023-04-25 13:53:31.766277,161
temperature,2023-04-25 13:53:31.766278,176
temperature,2023-04-25 13:53:31.766282,99
light,2023-04-25 13:53:31.766285,2607
weight,2023-04-25 13:53:31.766293,77
humidity,2023-04-25 13:53:31.766295,86
weight,2023-04-25 13:53:31.766297,50
temperature,2023-04-25 13:53:31.766299,123
weight,2023-04-25 13:53:31.766302,21
temperature,2023-04-25 13:53:31.766304,117
light,2023-04-25 13:53:31.766305,-10
temperature,2023-04-25 13:53:31.766307,8
humidity,2023-04-25 13:53:31.766309,81
light,2023-04-25 13:53:31.766311,408
temperature,2023-04-25 13:53:31.766313,197
weight,2023-04-25 13:53:31.766314,151
temperature,2023-04-25 13:53:31.766316,132
weight,2023-04-25 13:53:31.766318,0
humidity,2023-04-25 13:53:31.766320,E1
weight,2023-04-25 13:53:31.766321,109
humidity,2023-04-25 13:53:31.766323,47
weight,2023-04-25 13:53:31.766325,125
weight,2023-04-25 13:53:31.766327,181
temperature,2023-04-25 13:53:31.766329,7
humidity,2023-04-25 13:53:31.766330,55
humidity,2023-04-25 13:53:31.766332,13
temperature,2023-04-25 13:53:31.766334,45
weight,2023-04-25 13:53:31.766336,165
humidity,2023-04-25 13:53:31.766338,58
temperature,2023-04-25 13:53:31.766339,151
temperature,2023-04-25 13:53:31.766341,E9
humidity,2023-04-25 13:53:31.766347,92
humidity,2023-04-25 13:53:31.766349,73
light,2023-04-25 13:53:31.766351,5757
weight,2023-04-25 13:53:31.766353,76
light,2023-04-25 13:53:31.766355,2986
weight,2023-04-25 13:53:31.766357,E4
temperature,2023-04-25 13:53:31.766358,165
temperature,2023-04-25 13:53:31.766360,145
light,2023-04-25 13:53:31.766362,3909
weight,2023-04-25 13:53:31.766364,31
temperature,2023-04-25 13:53:31.766366,150
humidity,2023-04-25 13:53:31.766367,33
humidity,2023-04-25 13:53:31.766369,31
temperature,2023-04-25 13:53:31.766371,197
humidity,2023-04-25 13:53:31.766373,44
temperature,2023-04-25 13:53:31.766375,40
light,2023-04-25 13:53:31.766376,2710
temperature,2023-04-25 13:53:31.766378,149
light,2023-04-25 13:53:31.766380,E4
light,2023-04-25 13:53:31.766382,1802
temperature,2023-04-25 13:53:31.766383,63
light,2023-04-25 13:53:31.766385,773
humidity,2023-04-25 13:53:31.766387,E6
weight,2023-04-25 13:53:31.766396,57
weight,2023-04-25 13:53:31.766398,176
temperature,2023-04-25 13:53:31.766400,87
humidity,2023-04-25 13:53:31.766402,41
weight,2023-04-25 13:53:31.766403,E0
weight,2023-04-25 13:53:31.766405,165
light,2023-04-25 13:53:31.766407,2340
temperature,2023-04-25 13:53:31.766409,74
weight,2023-04-25 13:53:31.766410,E1
weight,2023-04-25 13:53:31.766412,73
weight,2023-04-25 13:53:31.766414,E9
humidity,2023-04-25 13:53:31.766415,73
humidity,2023-04-25 13:53:31.766417,43
humidity,2023-04-25 13:53:31.766420,20
temperature,2023-04-25 13:53:31.766422,150
light,2023-04-25 13:53:31.766424,1428
humidity,2023-04-25 13:53:31.766426,59
light,2023-04-25 13:53:31.766428,5263
weight,2023-04-25 13:53:31.766431,E2
light,2023-04-25 13:53:31.766432,4011
weight,2023-04-25 13:53:31.766434,162
light,2023-04-25 13:53:31.766436,3038
light,2023-04-25 13:53:31.766438,5309
humidity,2023-04-25 13:53:31.766441,41
weight,2023-04-25 13:53:31.766443,88
weight,2023-04-25 13:53:31.766445,143
light,2023-04-25 13:53:31.766447,2868
temperature,2023-04-25 13:53:31.766449,E1
light,2023-04-25 13:53:31.766450,2571
light,2023-04-25 13:53:31.766452,E7
weight,2023-04-25 13:53:31.766453,87
temperature,2023-04-25 13:53:31.766455,61
weight,2023-04-25 13:53:31.766457,4
humidity,2023-04-25 13:53:31.766459,73
humidity,2023-04-25 13:53:31.766488,58
humidity,2023-04-25 13:53:31.766490,73
humidity,2023-04-25 13:53:31.766492,-10
weight,2023-04-25 13:53:31.766493,E3
light,2023-04-25 13:53:31.766495,1373
weight,2023-04-25 13:53:31.766497,123
weight,2023-04-25 13:53:31.766498,91
weight,2023-04-25 13:53:31.766500,E0
temperature,2023-04-25 13:53:31.766502,56
light,2023-04-25 13:53:31.766503,456
weight,2023-04-25 13:53:31.766505,13
temperature,2023-04-25 13:53:31.766507,E4
humidity,2023-04-25 13:53:31.766511,8
light,2023-04-25 13:53:31.766512,1788
humidity,2023-04-25 13:53:31.766514,12
weight,2023-04-25 13:53:31.766516,87
light,2023-04-25 13:53:31.766518,5981
light,2023-04-25 13:53:31.766519,908
humidity,2023-04-25 13:53:31.766521,17
light,2023-04-25 13:53:31.766523,3024
humidity,2023-04-25 13:53:31.766524,28
weight,2023-04-25 13:53:31.766526,89
temperature,2023-04-25 13:53:31.766527,176
humidity,2023-04-25 13:53:31.766529,92
humidity,2023-04-25 13:53:31.766531,68
humidity,2023-04-25 13:53:31.766533,29
light,2023-04-25 13:53:31.766534,2039
humidity,2023-04-25 13:53:31.766536,12
light,2023-04-25 13:53:31.766538,3999
light,2023-04-25 13:53:31.766540,2239
humidity,2023-04-25 13:53:31.766541,95
light,2023-04-25 13:53:31.766543,1603
weight,2023-04-25 13:53:31.766545,101
weight,2023-04-25 13:53:31.766546,48
humidity,2023-04-25 13:53:31.766548,55
humidity,2023-04-25 13:53:31.766566,62
light,2023-04-25 13:53:31.766568,2677
weight,2023-04-25 13:53:31.766569,77
temperature,2023-04-25 13:53:31.766571,59
light,2023-04-25 13:53:31.766573,3223
weight,2023-04-25 13:53:31.766575,55
temperature,2023-04-25 13:53:31.766577,43
weight,2023-04-25 13:53:31.766580,146
temperature,2023-04-25 13:53:31.766582,157
weight,2023-04-25 13:53:31.766584,199
weight,2023-04-25 13:53:31.766586,30
temperature,2023-04-25 13:53:31.766588,12
humidity,2023-04-25 13:53:31.766590,53
humidity,2023-04-25 13:53:31.766592,8
light,2023-04-25 13:53:31.766593,5780
weight,2023-04-25 13:53:31.766598,E5
temperature,2023-04-25 13:53:31.766599,146
temperature,2023-04-25 13:53:31.766601,192
humidity,2023-04-25 13:53:31.766603,56
temperature,2023-04-25 13:53:31.766604,166
humidity,2023-04-25 13:53:31.766606,46
light,2023-04-25 13:53:31.766608,4526
humidity,2023-04-25 13:53:31.766610,43
humidity,2023-04-25 13:53:31.766613,64
humidity,2023-04-25 13:53:31.766615,85
light,2023-04-25 13:53:31.766617,Test
humidity,2023-04-25 13:53:31.766618,23
temperature,2023-04-25 13:53:31.766620,48
light,2023-04-25 13:53:31.766622,1677
light,2023-04-25 13:53:31.766624,1016
light,2023-04-25 13:53:31.766626,1342
light,2023-04-25 13:53:31.766628,468
light,2023-04-25 13:53:31.766630,3916
light,2023-04-25 13:53:31.766631,3526
temperature,2023-04-25 13:53:31.766633,E3
weight,2023-04-25 13:53:31.766635,0
weight,2023-04-25 13:53:31.766636,190
temperature,2023-04-25 13:53:31.766638,121
light,2023-04-25 13:53:31.766640,3740
humidity,2023-04-25 13:53:31.766642,55
weight,2023-04-25 13:53:31.766644,130
humidity,2023-04-25 13:53:31.766646,74
weight,2023-04-25 13:53:31.766647,175
weight,2023-04-25 13:53:31.766649,140
light,2023-04-25 13:53:31.766651,2233
temperature,2023-04-25 13:53:31.766653,26
weight,2023-04-25 13:53:31.766662,E4
humidity,2023-04-25 13:53:31.766664,E8
temperature,2023-04-25 13:53:31.766665,43
humidity,2023-04-25 13:53:31.766669,8
weight,2023-04-25 13:53:31.766671,78
temperature,2023-04-25 13:53:31.766672,187
weight,2023-04-25 13:53:31.766674,179
light,2023-04-25 13:53:31.766676,5405
humidity,2023-04-25 13:53:31.766678,E8
weight,2023-04-25 13:53:31.766679,E7
light,2023-04-25 13:53:31.766681,4320
humidity,2023-04-25 13:53:31.766683,0
temperature,2023-04-25 13:53:31.766685,E9
temperature,2023-04-25 13:53:31.766686,115
light,2023-04-25 13:53:31.766688,1910
temperature,2023-04-25 13:53:31.766690,61
humidity,2023-04-25 13:53:31.766692,-10
temperature,2023-04-25 13:53:31.766694,150
humidity,2023-04-25 13:53:31.766695,31
temperature,2023-04-25 13:53:31.766697,72
light,2023-04-25 13:53:31.766699,65
humidity,2023-04-25 13:53:31.766701,45
humidity,2023-04-25 13:53:31.766703,45
temperature,2023-04-25 13:53:31.766706,E8
humidity,2023-04-25 13:53:31.766710,15
light,2023-04-25 13:53:31.766712,5790
weight,2023-04-25 13:53:31.766714,75
light,2023-04-25 13:53:31.766718,3755
weight,2023-04-25 13:53:31.766720,59
temperature,2023-04-25 13:53:31.766722,120
temperature,2023-04-25 13:53:31.766723,166
light,2023-04-25 13:53:31.766725,2081
humidity,2023-04-25 13:53:31.766727,5
temperature,2023-04-25 13:53:31.766729,14
weight,2023-04-25 13:53:31.766731,18
temperature,2023-04-25 13:53:31.766733,E4
humidity,2023-04-25 13:53:31.766734,44
weight,2023-04-25 13:53:31.766736,141
temperature,2023-04-25 13:53:31.766738,146
temperature,2023-04-25 13:53:31.766740,106
weight,2023-04-25 13:53:31.766742,6
weight,2023-04-25 13:53:31.766743,49
temperature,2023-04-25 13:53:31.766745,E6
weight,2023-04-25 13:53:31.766747,42
light,2023-04-25 13:53:31.766748,2541
humidity,2023-04-25 13:53:31.766751,86
light,2023-04-25 13:53:31.766754,1095
humidity,2023-04-25 13:53:31.766756,24
temperature,2023-04-25 13:53:31.766757,22
light,2023-04-25 13:53:31.766759,5611
humidity,2023-04-25 13:53:31.766761,E0
temperature,2023-04-25 13:53:31.766763,106
humidity,2023-04-25 13:53:31.766765,66
weight,2023-04-25 13:53:31.766766,195
light,2023-04-25 13:53:31.766768,2528
temperature,2023-04-25 13:53:31.766770,44
humidity,2023-04-25 13:53:31.766772,67
light,2023-04-25 13:53:31.766774,3722
light,2023-04-25 13:53:31.766776,3162
weight,2023-04-25 13:53:31.766778,77
light,2023-04-25 13:53:31.766798,E7
weight,2023-04-25 13:53:31.766802,75
humidity,2023-04-25 13:53:31.766806,14
humidity,2023-04-25 13:53:31.766808,43
weight,2023-04-25 13:53:31.766810,97
light,2023-04-25 13:53:31.766812,1504
temperature,2023-04-25 13:53:31.766818,105
weight,2023-04-25 13:53:31.766819,93
light,2023-04-25 13:53:31.766821,E1
temperature,2023-04-25 13:53:31.766840,134
weight,2023-04-25 13:53:31.766842,39
light,2023-04-25 13:53:31.766844,4565
humidity,2023-04-25 13:53:31.766846,83
temperature,2023-04-25 13:53:31.766848,E3
light,2023-04-25 13:53:31.766849,2700
weight,2023-04-25 13:53:31.766851,57
humidity,2023-04-25 13:53:31.766853,54
temperature,2023-04-25 13:53:31.766855,124
weight,2023-04-25 13:53:31.766856,E4
light,2023-04-25 13:53:31.766858,1767
weight,2023-04-25 13:53:31.766860,191
temperature,2023-04-25 13:53:31.766861,68
light,2023-04-25 13:53:31.766863,4192
weight,2023-04-25 13:53:31.766865,87
temperature,2023-04-25 13:53:31.766867,95
humidity,2023-04-25 13:53:31.766868,65
temperature,2023-04-25 13:53:31.766870,E7
light,2023-04-25 13:53:31.766875,2638
temperature,2023-04-25 13:53:31.766878,42
humidity,2023-04-25 13:53:31.766880,36
humidity,2023-04-25 13:53:31.766882,22
temperature,2023-04-25 13:53:31.766884,51
light,2023-04-25 13:53:31.766893,E5
weight,2023-04-25 13:53:31.766895,41
weight,2023-04-25 13:53:31.766898,40
weight,2023-04-25 13:53:31.766901,190
humidity,2023-04-25 13:53:31.766904,74
weight,2023-04-25 13:53:31.766908,137
light,2023-04-25 13:53:31.766911,1860
temperature,2023-04-25 13:53:31.766914,148
light,2023-04-25 13:53:31.766917,3829
weight,2023-04-25 13:53:31.766919,76
temperature,2023-04-25 13:53:31.766921,39
weight,2023-04-25 13:53:31.766923,65
weight,2023-04-25 13:53:31.766925,119
light,2023-04-25 13:53:31.766927,3231
temperature,2023-04-25 13:53:31.766929,97
weight,2023-04-25 13:53:31.766930,119
weight,2023-04-25 13:53:31.766932,192
light,2023-04-25 13:53:31.766934,E9
temperature,2023-04-25 13:53:31.766935,51
temperature,2023-04-25 13:53:31.766938,24
light,2023-04-25 13:53:31.766941,166
temperature,2023-04-25 13:53:31.766944,104
light,2023-04-25 13:53:31.766947,2143
weight,2023-04-25 13:53:31.766951,83
humidity,2023-04-25 13:53:31.766953,88
humidity,2023-04-25 13:53:31.766955,93
humidity,2023-04-25 13:53:31.766957,8
humidity,2023-04-25 13:53:31.766958,80
weight,2023-04-25 13:53:31.766960,147
temperature,2023-04-25 13:53:31.766962,63
light,2023-04-25 13:53:31.766964,311
weight,2023-04-25 13:53:31.766966,57
weight,2023-04-25 13:53:31.766967,90
temperature,2023-04-25 13:53:31.766969,175
humidity,2023-04-25 13:53:31.766971,19
weight,2023-04-25 13:53:31.766972,22
humidity,2023-04-25 13:53:31.766974,66
temperature,2023-04-25 13:53:31.766976,66
humidity,2023-04-25 13:53:31.766978,24
temperature,2023-04-25 13:53:31.766979,90
humidity,2023-04-25 13:53:31.766981,94
humidity,2023-04-25 13:53:31.766982,50
light,2023-04-25 13:53:31.766984,3508
humidity,2023-04-25 13:53:31.766986,9
temperature,2023-04-25 13:53:31.766988,141
humidity,2023-04-25 13:53:31.766989,3
humidity,2023-04-25 13:53:31.766994,78
temperature,2023-04-25 13:53:31.766996,62
light,2023-04-25 13:53:31.766998,3950
humidity,2023-04-25 13:53:31.767000,100
humidity,2023-04-25 13:53:31.767002,45
humidity,2023-04-25 13:53:31.767003,59
temperature,2023-04-25 13:53:31.767005,72
temperature,2023-04-25 13:53:31.767007,59
weight,2023-04-25 13:53:31.767010,65
light,2023-04-25 13:53:31.767011,954
humidity,2023-04-25 13:53:31.767013,0
humidity,2023-04-25 13:53:31.767015,44
humidity,2023-04-25 13:53:31.767018,11
weight,2023-04-25 13:53:31.767020,90
light,2023-04-25 13:53:31.767022,838
weight,2023-04-25 13:53:31.767024,20
light,2023-04-25 13:53:31.767026,E7
temperature,2023-04-25 13:53:31.767027,39
temperature,2023-04-25 13:53:31.767029,87
temperature,2023-04-25 13:53:31.767030,13
weight,2023-04-25 13:53:31.767032,89
humidity,2023-04-25 13:53:31.767034,46
temperature,2023-04-25 13:53:31.767036,0
weight,2023-04-25 13:53:31.767059,119
weight,2023-04-25 13:53:31.767061,41
humidity,2023-04-25 13:53:31.767062,11
light,2023-04-25 13:53:31.767064,4764
light,2023-04-25 13:53:31.767066,1860
light,2023-04-25 13:53:31.767068,1573
light,2023-04-25 13:53:31.767095,5677
temperature,2023-04-25 13:53:31.767097,95
temperature,2023-04-25 13:53:31.767098,75
temperature,2023-04-25 13:53:31.767100,Test
humidity,2023-04-25 13:53:31.767104,10
humidity,2023-04-25 13:53:31.767106,7
humidity,2023-04-25 13:53:31.767108,89
weight,2023-04-25 13:53:31.767110,83
temperature,2023-04-25 13:53:31.767112,116
humidity,2023-04-25 13:53:31.767114,55
temperature,2023-04-25 13:53:31.767115,145
temperature,2023-04-25 13:53:31.767117,123
temperature,2023-04-25 13:53:31.767119,131
weight,2023-04-25 13:53:31.767121,89
light,2023-04-25 13:53:31.767123,4786
temperature,2023-04-25 13:53:31.767125,59
temperature,2023-04-25 13:53:31.767126,27
temperature,2023-04-25 13:53:31.767130,18
temperature,2023-04-25 13:53:31.767132,34
light,2023-04-25 13:53:31.767134,789
humidity,2023-04-25 13:53:31.767136,76
weight,2023-04-25 13:53:31.767138,161
light,2023-04-25 13:53:31.767140,1772
humidity,2023-04-25 13:53:31.767142,37
humidity,2023-04-25 13:53:31.767143,87
light,2023-04-25 13:53:31.767145,3285
weight,2023-04-25 13:53:31.767147,141
weight,2023-04-25 13:53:31.767149,37
light,2023-04-25 13:53:31.767151,608
light,2023-04-25 13:53:31.767153,908
light,2023-04-25 13:53:31.767154,5031
temperature,2023-04-25 13:53:31.767157,74
weight,2023-04-25 13:53:31.767159,71
light,2023-04-25 13:53:31.767160,4470
light,2023-04-25 13:53:31.767162,2232
weight,2023-04-25 13:53:31.767164,168
temperature,2023-04-25 13:53:31.767166,46
weight,2023-04-25 13:53:31.767168,115
temperature,2023-04-25 13:53:31.767170,131
light,2023-04-25 13:53:31.767171,4609
humidity,2023-04-25 13:53:31.767176,67
humidity,2023-04-25 13:53:31.767178,90
light,2023-04-25 13:53:31.767180,4358
temperature,2023-04-25 13:53:31.767182,189
temperature,2023-04-25 13:53:31.767183,143
humidity,2023-04-25 13:53:31.767185,74
weight,2023-04-25 13:53:31.767208,52
light,2023-04-25 13:53:31.767210,1776
weight,2023-04-25 13:53:31.767212,25
light,2023-04-25 13:53:31.767214,1607
humidity,2023-04-25 13:53:31.767215,59
temperature,2023-04-25 13:53:31.767217,69
temperature,2023-04-25 13:53:31.767219,87
temperature,2023-04-25 13:53:31.767221,149
temperature,2023-04-25 13:53:31.767223,65
humidity,2023-04-25 13:53:31.767224,55
temperature,2023-04-25 13:53:31.767226,83
light,2023-04-25 13:53:31.767228,1423
temperature,2023-04-25 13:53:31.767230,142
light,2023-04-25 13:53:31.767232,2065
light,2023-04-25 13:53:31.767234,203
weight,2023-04-25 13:53:31.767236,29
temperature,2023-04-25 13:53:31.767237,150
temperature,2023-04-25 13:53:31.767256,78
light,2023-04-25 13:53:31.767258,5443
humidity,2023-04-25 13:53:31.767260,59
humidity,2023-04-25 13:53:31.767262,88
weight,2023-04-25 13:53:31.767264,22
temperature,2023-04-25 13:53:31.767266,109
weight,2023-04-25 13:53:31.767267,39
temperature,2023-04-25 13:53:31.767269,184
humidity,2023-04-25 13:53:31.767271,47
light,2023-04-25 13:53:31.767273,5709
weight,2023-04-25 13:53:31.767275,121
light,2023-04-25 13:53:31.767331,580
light,2023-04-25 13:53:31.767340,4040
light,2023-04-25 13:53:31.767343,-10
temperature,2023-04-25 13:53:31.767345,65
humidity,2023-04-25 13:53:31.767348,89
humidity,2023-04-25 13:53:31.767349,10
temperature,2023-04-25 13:53:31.767351,127
temperature,2023-04-25 13:53:31.767353,59
temperature,2023-04-25 13:53:31.767355,80
temperature,2023-04-25 13:53:31.767356,113
light,2023-04-25 13:53:31.767358,2363
weight,2023-04-25 13:53:31.767363,200
humidity,2023-04-25 13:53:31.767370,33
temperature,2023-04-25 13:53:31.767372,145
weight,2023-04-25 13:53:31.767399,145
humidity,2023-04-25 13:53:31.767401,41
weight,2023-04-25 13:53:31.767403,110
weight,2023-04-25 13:53:31.767405,58
temperature,2023-04-25 13:53:31.767407,137
light,2023-04-25 13:53:31.767409,1591
light,2023-04-25 13:53:31.767411,3369
humidity,2023-04-25 13:53:31.767413,97
humidity,2023-04-25 13:53:31.767415,60
humidity,2023-04-25 13:53:31.767416,58
weight,2023-04-25 13:53:31.767418,13
humidity,2023-04-25 13:53:31.767420,23
light,2023-04-25 13:53:31.767422,5824
temperature,2023-04-25 13:53:31.767424,157
